spkid,full_name,pha,class
3770348,(2017 ET),N,AMO
3770349,(2017 EU),N,APO
3770351,(2017 EV),N,APO
3770350,(2017 EW),N,APO
3770986,(2017 EG1),N,APO
3770988,(2017 EH1),N,ATE
3770987,(2017 EJ1),N,APO
3771012,(2017 ER2),N,AMO
3771013,(2017 ES2),N,APO
3771011,(2017 ET2),N,APO
3771014,(2017 EU2),N,APO
3771010,(2017 EW2),N,AMO
3771016,(2017 EX2),N,AMO
3771015,(2017 EY2),N,APO
3771018,(2017 EZ2),N,APO
3771020,(2017 EA3),N,APO
3771022,(2017 EB3),N,APO
3771023,(2017 EC3),N,APO
3771019,(2017 ED3),N,ATE
3771021,(2017 EE3),N,APO
3771024,(2017 EF3),N,APO
3771026,(2017 EG3),N,APO
3771027,(2017 EH3),N,APO
3771028,(2017 EJ3),N,AMO
3771025,(2017 EK3),N,APO
3771064,(2017 ED4),Y,AMO
3771065,(2017 EE4),N,APO
3771061,(2017 EF4),N,APO
3771062,(2017 EG4),N,APO
3771063,(2017 EH4),N,AMO
3771066,(2017 EJ4),N,APO
3771067,(2017 EK4),N,APO
3771068,(2017 EL4),N,APO
3771069,(2017 EN4),N,APO
3771451,(2017 EP13),N,AMO
3771450,(2017 EQ13),Y,APO
3771452,(2017 ER13),Y,APO
3771475,(2017 EO22),N,AMO
3771479,(2017 EP22),N,APO
3771477,(2017 ES22),N,AMO
3771478,(2017 ET22),N,APO
3771599,(2017 EA23),N,APO
3771600,(2017 EB23),N,APO
3771602,(2017 ED23),N,APO
3771605,(2017 EE23),N,ATE
54510141,(2017 EN25),N,ATE
54510143,(2017 EP25),N,APO
3771565,(2017 FH),N,APO
3771564,(2017 FJ),N,APO
3771566,(2017 FK),N,APO
3771582,(2017 FN),N,AMO
3771584,(2017 FO),N,APO
3771583,(2017 FP),N,AMO
3771585,(2017 FQ),N,AMO
3771590,(2017 FR),N,APO
3771591,(2017 FS),N,APO
3771587,(2017 FT),N,AMO
3771589,(2017 FU),N,APO
3771588,(2017 FV),N,APO
3771586,(2017 FW),N,APO
3771606,(2017 FX),N,APO
3771617,(2017 FY),N,APO
3771608,(2017 FZ),N,ATE
3771612,(2017 FA1),N,APO
3771610,(2017 FB1),N,APO
3771611,(2017 FC1),N,AMO
3771614,(2017 FD1),N,AMO
3771619,(2017 FE1),Y,APO
3771613,(2017 FF1),N,APO
3771609,(2017 FG1),N,ATE
3771607,(2017 FH1),N,APO
3771615,(2017 FJ1),N,APO
3771618,(2017 FK1),N,AMO
3771616,(2017 FL1),N,AMO
3771620,(2017 FM1),N,APO
3771621,(2017 FN1),N,APO
3771622,(2017 FM2),N,ATE
3771623,(2017 FO2),N,AMO
3771630,(2017 FP2),N,APO
3771625,(2017 FQ2),N,AMO
3771629,(2017 FR2),N,APO
3771631,(2017 FS2),N,AMO
3771627,(2017 FT2),N,AMO
3771626,(2017 FU2),N,APO
3771637,(2017 FV2),N,APO
3771628,(2017 FW2),N,ATE
3771632,(2017 FX2),N,AMO
3771634,(2017 FY2),N,AMO
3771633,(2017 FZ2),N,APO
3771640,(2017 FA3),N,APO
3771641,(2017 FB3),N,APO
3771639,(2017 FC3),N,APO
3771635,(2017 FD3),N,APO
3771636,(2017 FE3),N,APO
3771644,(2017 FF3),N,APO
3771638,(2017 FG3),N,APO
3771645,(2017 FH3),N,APO
3771642,(2017 FJ3),N,APO
3771643,(2017 FK3),N,APO
3771798,(2017 FE63),N,AMO
3771788,(2017 FG63),N,APO
3771797,(2017 FH63),N,AMO
3771792,(2017 FJ63),N,AMO
3771794,(2017 FK63),N,AMO
3771793,(2017 FL63),N,APO
3771790,(2017 FM63),N,AMO
3771795,(2017 FN63),N,AMO
3771791,(2017 FO63),N,APO
3771796,(2017 FP63),N,AMO
3771800,(2017 FQ63),N,APO
3771799,(2017 FR63),N,ATE
3772381,(2017 FL64),N,APO
3772386,(2017 FN64),N,APO
3772383,(2017 FO64),N,APO
3772384,(2017 FP64),N,AMO
3772382,(2017 FQ64),Y,APO
3772387,(2017 FR64),N,AMO
3772397,(2017 FS64),N,APO
3772395,(2017 FT64),N,APO
3772392,(2017 FU64),N,APO
3772391,(2017 FV64),N,AMO
3772393,(2017 FW64),N,AMO
3772390,(2017 FX64),N,APO
3772400,(2017 FY64),N,APO
3772388,(2017 FZ64),N,APO
3772394,(2017 FA65),N,AMO
3772399,(2017 FB65),N,AMO
3772389,(2017 FC65),N,APO
3772398,(2017 FD65),N,AMO
3772396,(2017 FE65),Y,APO
3772401,(2017 FF65),N,APO
54523016,(2017 FE66),N,AMO
3772692,(2017 FE90),N,APO
3772699,(2017 FF90),N,AMO
3772698,(2017 FH90),N,AMO
3772696,(2017 FJ90),N,APO
3772694,(2017 FK90),N,APO
3772695,(2017 FL90),N,APO
3772700,(2017 FM90),N,APO
3772697,(2017 FN90),N,APO
3772701,(2017 FO90),N,AMO
3772758,(2017 FR90),N,APO
3772757,(2017 FS90),N,APO
3772755,(2017 FT90),N,APO
3772756,(2017 FU90),N,ATE
3772760,(2017 FV90),N,APO
3772759,(2017 FW90),N,APO
3772761,(2017 FX90),N,APO
3772762,(2017 FY90),N,AMO
3772839,(2017 FK91),N,APO
3772838,(2017 FL91),N,AMO
3772841,(2017 FM91),N,APO
3772845,(2017 FN91),N,APO
3772842,(2017 FO91),N,AMO
3772840,(2017 FP91),N,APO
3772843,(2017 FQ91),N,APO
3772844,(2017 FR91),N,ATE
3772846,(2017 FS91),N,ATE
3772977,(2017 FC101),N,AMO
3772979,(2017 FD101),N,AMO
3772976,(2017 FF101),N,AMO
3772994,(2017 FG101),N,AMO
3772980,(2017 FH101),N,APO
3772974,(2017 FJ101),N,APO
3772975,(2017 FK101),N,AMO
3772981,(2017 FL101),N,APO
3772983,(2017 FM101),N,APO
3772985,(2017 FN101),N,APO
3772984,(2017 FO101),N,APO
3772982,(2017 FP101),N,APO
3772987,(2017 FQ101),N,AMO
3772986,(2017 FR101),N,AMO
3772992,(2017 FS101),N,AMO
3772996,(2017 FT101),N,ATE
3772990,(2017 FU101),N,APO
3772991,(2017 FV101),N,APO
3772988,(2017 FW101),N,AMO
3772995,(2017 FX101),N,ATE
3772993,(2017 FY101),N,ATE
3772989,(2017 FZ101),N,AMO
3772997,(2017 FA102),N,APO
3772998,(2017 FB102),N,APO
3773050,(2017 FK102),N,APO
3773055,(2017 FL102),N,APO
3773053,(2017 FM102),N,APO
3773054,(2017 FN102),N,APO
3773048,(2017 FO102),N,AMO
3773049,(2017 FP102),N,AMO
3773052,(2017 FQ102),N,APO
3773051,(2017 FR102),N,APO
3773056,(2017 FS102),N,APO
3773057,(2017 FT102),N,APO
3773058,(2017 FU102),N,APO
3773595,(2017 FL127),N,APO
3773593,(2017 FM127),N,ATE
3773594,(2017 FN127),N,ATE
3773596,(2017 FO127),N,APO
3773598,(2017 FP127),N,APO
3773597,(2017 FQ127),N,APO
3773648,(2017 FE128),N,APO
3773651,(2017 FF128),N,APO
3773647,(2017 FG128),N,AMO
3773650,(2017 FH128),N,ATE
3773652,(2017 FJ128),N,APO
3773649,(2017 FK128),N,AMO
3773653,(2017 FL128),N,ATE
3773654,(2017 FM128),N,APO
3773658,(2017 FN128),Y,APO
3773657,(2017 FO128),N,APO
3773660,(2017 FP128),N,APO
3773659,(2017 FQ128),N,AMO
3773656,(2017 FR128),N,AMO
3773655,(2017 FS128),N,APO
3773661,(2017 FT128),N,APO
3773663,(2017 FU128),N,AMO
3773662,(2017 FV128),N,APO
3773664,(2017 FW128),N,APO
54509590,(2017 FQ146),N,AMO
3773744,(2017 FB157),N,APO
3773746,(2017 FC157),N,AMO
3773749,(2017 FD157),N,APO
3773751,(2017 FE157),N,APO
3773927,(2017 FU158),N,AMO
3774033,(2017 FW158),N,APO
3774034,(2017 FX158),N,APO
3774032,(2017 FA159),N,APO
54137507,(2017 FS188),N,AMO
54426227,(2017 FC228),N,AMO
54534492,(2017 FU254),N,AMO
54574420,(2017 FQ257),N,AMO
3773672,(2017 GM),N,APO
3773747,(2017 GG4),N,APO
3773750,(2017 GH4),N,APO
3773748,(2017 GJ4),N,APO
3773752,(2017 GK4),Y,APO
3773753,(2017 GL4),N,AMO
3773760,(2017 GM4),Y,APO
3773754,(2017 GN4),N,APO
3773755,(2017 GO4),N,ATE
3773757,(2017 GP4),N,APO
3773756,(2017 GQ4),N,AMO
3773761,(2017 GS4),N,APO
3773758,(2017 GT4),N,APO
3773762,(2017 GU4),N,ATE
3773763,(2017 GW4),N,APO
3773830,(2017 GL5),N,APO
3773831,(2017 GM5),N,AMO
3773832,(2017 GN5),N,APO
3773839,(2017 GO5),N,ATE
3773833,(2017 GP5),N,AMO
3773834,(2017 GQ5),N,APO
3773835,(2017 GR5),N,AMO
3773836,(2017 GS5),N,AMO
3773837,(2017 GT5),N,ATE
3773838,(2017 GU5),N,APO
3773925,(2017 GK6),N,APO
3773912,(2017 GL6),N,APO
3773913,(2017 GM6),N,APO
3773924,(2017 GN6),N,APO
3773914,(2017 GO6),N,AMO
3773915,(2017 GP6),Y,APO
3773916,(2017 GQ6),N,AMO
3773917,(2017 GR6),N,AMO
3773918,(2017 GS6),N,APO
3773919,(2017 GT6),N,APO
3773920,(2017 GU6),N,AMO
3773921,(2017 GV6),N,APO
3773922,(2017 GW6),N,APO
3773923,(2017 GX6),N,ATE
3773928,(2017 GK7),N,AMO
3773929,(2017 GL7),N,APO
3773930,(2017 GM7),Y,APO
3773931,(2017 GO7),N,AMO
3773983,(2017 GA8),N,APO
3773991,(2017 GB8),N,APO
3774039,(2017 GG8),N,APO
3773987,(2017 HD),N,APO
3773985,(2017 HE),N,APO
3773988,(2017 HF),N,APO
3773990,(2017 HG),N,APO
3773989,(2017 HH),N,APO
3773986,(2017 HJ),N,APO
3774003,(2017 HS),N,APO
3774002,(2017 HT),N,APO
3774001,(2017 HU),N,APO
3774005,(2017 HV),N,AMO
3774004,(2017 HW),N,AMO
3774006,(2017 HX),N,ATE
3774008,(2017 HY),N,APO
3774007,(2017 HZ),N,ATE
3774009,(2017 HA1),N,AMO
3774010,(2017 HB1),N,APO
3774011,(2017 HC1),N,APO
3774018,(2017 HF1),N,ATE
3774014,(2017 HG1),N,ATE
3774019,(2017 HH1),N,APO
3774017,(2017 HJ1),N,APO
3774012,(2017 HK1),N,ATE
3774015,(2017 HL1),N,APO
3774051,(2017 HG2),N,AMO
3774052,(2017 HH2),N,AMO
3774054,(2017 HJ2),N,APO
3774053,(2017 HK2),N,AMO
3774065,(2017 HT2),Y,APO
3774066,(2017 HU2),N,ATE
3774067,(2017 HV2),N,APO
3774064,(2017 HW2),N,APO
3774092,(2017 HN3),N,APO
3774090,(2017 HO3),N,APO
3774091,(2017 HP3),Y,APO
3774095,(2017 HQ3),N,APO
3774098,(2017 HR3),N,AMO
3774096,(2017 HS3),N,APO
3774097,(2017 HT3),N,AMO
3774094,(2017 HU3),N,APO
3774093,(2017 HV3),N,APO
3774099,(2017 HX3),Y,APO
3774101,(2017 HY3),N,APO
3774113,(2017 HE4),N,APO
3774112,(2017 HF4),N,AMO
3774114,(2017 HG4),N,ATE
3774135,(2017 HU4),N,AMO
3774131,(2017 HV4),N,AMO
3774137,(2017 HW4),N,ATE
3774136,(2017 HX4),N,APO
3774132,(2017 HY4),N,AMO
3774134,(2017 HZ4),N,ATE
3774133,(2017 HA5),N,ATE
3774368,(2017 HW48),N,AMO
3774370,(2017 HY48),N,APO
3774360,(2017 HZ48),N,APO
3774364,(2017 HA49),N,AMO
3774362,(2017 HC49),N,ATE
3774366,(2017 HD49),N,AMO
3774363,(2017 HE49),N,AMO
3774365,(2017 HF49),N,APO
3774367,(2017 HG49),N,APO
3774372,(2017 HH49),N,APO
3774371,(2017 HJ49),N,APO
3774369,(2017 HK49),N,AMO
3774373,(2017 HL49),N,AMO
3774380,(2017 HM49),N,AMO
3774378,(2017 HN49),N,AMO
3774379,(2017 HO49),N,AMO
3774377,(2017 HP49),N,APO
3774376,(2017 HQ49),N,APO
3774383,(2017 HR49),N,AMO
3774381,(2017 HS49),N,AMO
3774382,(2017 HT49),N,APO
3774384,(2017 HU49),N,ATE
3774434,(2017 HX49),N,AMO
3774435,(2017 HY49),N,APO
3774436,(2017 HZ49),N,APO
3774557,(2017 HY50),Y,APO
3775117,(2017 HJ61),N,APO
3775118,(2017 HK61),N,AMO
3774375,(2017 JA),N,APO
3774433,(2017 JB),N,AMO
3774560,(2017 JQ1),N,APO
3774558,(2017 JR1),N,APO
3774564,(2017 JS1),N,ATE
3774565,(2017 JT1),N,APO
3774559,(2017 JU1),N,AMO
3774561,(2017 JV1),N,APO
3774563,(2017 JW1),N,AMO
3774567,(2017 JX1),N,AMO
3774562,(2017 JY1),N,AMO
3774568,(2017 JZ1),N,APO
3774566,(2017 JA2),N,APO
3774578,(2017 JB2),N,APO
3774574,(2017 JJ2),N,ATE
3774573,(2017 JK2),N,APO
3774571,(2017 JL2),N,APO
3774576,(2017 JM2),N,APO
3774575,(2017 JN2),N,APO
3774577,(2017 JO2),N,APO
3774572,(2017 JP2),N,APO
3774603,(2017 JT2),Y,APO
3774602,(2017 JU2),N,AMO
3774604,(2017 JV2),N,AMO
3774605,(2017 JW2),N,APO
3774610,(2017 JC3),N,APO
3774613,(2017 JD3),Y,APO
3774614,(2017 JE3),Y,APO
3774612,(2017 JF3),Y,ATE
3774611,(2017 JG3),N,APO
3774615,(2017 JH3),N,AMO
3774621,(2017 JL3),N,AMO
3775120,(2017 JC6),N,APO
54509591,(2017 JF6),N,AMO
3774691,(2017 KZ2),N,ATE
3774681,(2017 KA3),N,APO
3774688,(2017 KB3),N,APO
3774685,(2017 KC3),N,APO
3774686,(2017 KD3),N,APO
3774684,(2017 KE3),N,AMO
3774687,(2017 KF3),N,APO
3774689,(2017 KG3),N,ATE
3774683,(2017 KH3),N,APO
3774692,(2017 KJ3),N,APO
3774682,(2017 KK3),N,APO
3774690,(2017 KL3),N,AMO
3774722,(2017 KN4),N,AMO
3774719,(2017 KO4),N,AMO
3774723,(2017 KP4),N,APO
3774724,(2017 KQ4),N,AMO
3774726,(2017 KR4),N,APO
3774731,(2017 KS4),N,APO
3774725,(2017 KU4),N,APO
3774720,(2017 KV4),N,APO
3774732,(2017 KW4),N,APO
3774721,(2017 KX4),N,APO
3774727,(2017 KY4),N,APO
3774728,(2017 KZ4),Y,APO
3774730,(2017 KA5),N,ATE
3774733,(2017 KD5),N,ATE
3774736,(2017 KE5),N,AMO
3774734,(2017 KF5),N,APO
3774735,(2017 KG5),N,APO
3774738,(2017 KH5),N,APO
3774737,(2017 KJ5),N,AMO
3775046,(2017 KJ27),N,APO
3775040,(2017 KK27),N,APO
3775039,(2017 KL27),N,AMO
3775042,(2017 KM27),N,APO
3775041,(2017 KN27),N,APO
3775043,(2017 KO27),N,APO
3775044,(2017 KP27),N,ATE
3775038,(2017 KQ27),N,APO
3775045,(2017 KR27),N,APO
3775094,(2017 KO31),N,AMO
3775091,(2017 KP31),N,AMO
3775093,(2017 KR31),N,ATE
3775092,(2017 KS31),N,AMO
3775096,(2017 KT31),N,ATE
3775098,(2017 KU31),N,AMO
3775097,(2017 KV31),N,AMO
3775095,(2017 KW31),N,APO
3775115,(2017 KJ32),N,ATE
3775116,(2017 KK32),N,APO
3775114,(2017 KL32),N,APO
3775155,(2017 KN34),Y,APO
3775159,(2017 KO34),N,APO
3775161,(2017 KP34),N,APO
3775158,(2017 KQ34),N,APO
3775152,(2017 KR34),N,AMO
3775157,(2017 KS34),N,AMO
3775154,(2017 KT34),N,AMO
3775153,(2017 KU34),N,APO
3775160,(2017 KV34),Y,APO
3775178,(2017 KY34),N,AMO
3775199,(2017 KE35),N,AMO
3775708,(2017 KC36),N,APO
3775156,(2017 LA),N,APO
3775177,(2017 LC),N,APO
3775176,(2017 LD),N,APO
3775175,(2017 LE),N,AMO
3775182,(2017 LF),N,APO
3775183,(2017 LG),N,AMO
3775198,(2017 LP),N,APO
3775205,(2017 LU),Y,AMO
3775204,(2017 LV),N,APO
3775203,(2017 LW),N,AMO
3775206,(2017 LX),N,APO
3775208,(2017 LE1),N,ATE
3775209,(2017 LF1),N,APO
3775210,(2017 LG1),N,AMO
3775247,(2017 LP1),N,APO
3775207,(2017 MA),Y,APO
3775249,(2017 MB),N,AMO
3775248,(2017 MC),Y,APO
3775251,(2017 MD),N,APO
3775253,(2017 MF),N,APO
3775265,(2017 MH),N,APO
3775264,(2017 MJ),N,AMO
3775267,(2017 MK),N,APO
3775266,(2017 ML),N,AMO
3775268,(2017 MM),N,AMO
3775710,(2017 MZ),N,APO
3775709,(2017 MA1),Y,APO
3775714,(2017 MC1),N,APO
3775715,(2017 MD1),N,APO
3775713,(2017 ME1),N,AMO
3775712,(2017 MF1),N,AMO
3776010,(2017 MV2),Y,AMO
3776009,(2017 MW2),N,AMO
3776008,(2017 MX2),N,AMO
3776012,(2017 MY2),N,AMO
3776011,(2017 MZ2),N,ATE
3776015,(2017 MA3),N,APO
3776017,(2017 MB3),N,APO
3776013,(2017 MC3),N,APO
3776016,(2017 MD3),N,AMO
3776014,(2017 ME3),N,AMO
3776032,(2017 MF3),N,APO
3776033,(2017 MG3),N,AMO
3776069,(2017 MZ3),N,APO
3776071,(2017 MA4),N,APO
3776070,(2017 MB4),N,AMO
3776074,(2017 MC4),N,APO
3776072,(2017 MD4),N,AMO
3776076,(2017 ME4),N,APO
3776073,(2017 MF4),N,AMO
3776075,(2017 MG4),N,AMO
3776078,(2017 MV4),N,AMO
3776079,(2017 MW4),N,APO
3776080,(2017 MY4),N,AMO
3776085,(2017 MA5),N,ATE
3776084,(2017 MB5),N,APO
3776083,(2017 MC5),N,AMO
3776111,(2017 MC7),N,AMO
3776112,(2017 MD7),N,APO
3776113,(2017 ME7),N,AMO
3776108,(2017 MF7),N,APO
3776114,(2017 MG7),N,AMO
3776109,(2017 MH7),Y,APO
3776110,(2017 MJ7),N,AMO
3776115,(2017 MK7),N,AMO
3776116,(2017 ML7),N,AMO
3776128,(2017 MM7),N,APO
3776117,(2017 MN7),Y,APO
3776126,(2017 MO7),N,AMO
3776120,(2017 MP7),N,AMO
3776122,(2017 MQ7),N,APO
3776119,(2017 MR7),N,APO
3776121,(2017 MS7),N,APO
3776118,(2017 MT7),N,APO
3776125,(2017 MU7),N,AMO
3776124,(2017 MV7),N,APO
3776268,(2017 MJ8),N,APO
3776270,(2017 MK8),N,APO
3776271,(2017 ML8),N,AMO
3776269,(2017 MM8),N,ATE
3776272,(2017 MN8),N,APO
3776276,(2017 MO8),N,APO
3776273,(2017 MP8),N,APO
3776274,(2017 MQ8),N,AMO
3776277,(2017 MR8),N,APO
3776275,(2017 MS8),N,ATE
3776279,(2017 MT8),N,APO
3776278,(2017 MU8),Y,ATE
3776281,(2017 MX8),N,AMO
3776282,(2017 MY8),N,AMO
3776291,(2017 MZ8),N,APO
3776285,(2017 MA9),N,APO
3776286,(2017 MB9),N,AMO
3776645,(2017 MD9),N,APO
3776280,(2017 NB),N,APO
3776283,(2017 NC),N,APO
3776294,(2017 ND),N,APO
3776295,(2017 NH),Y,APO
3776300,(2017 NK),Y,ATE
3776418,(2017 NK2),N,APO
3776419,(2017 NL2),N,AMO
3776549,(2017 NS5),Y,ATE
3776550,(2017 NT5),N,APO
3776647,(2017 NV5),N,APO
3776646,(2017 NW5),N,APO
3776648,(2017 NX5),N,APO
3776847,(2017 NL6),N,AMO
3776849,(2017 NM6),Y,AMO
3776848,(2017 NN6),Y,APO
3776850,(2017 NO6),N,AMO
3776854,(2017 NR6),N,APO
3776855,(2017 NS6),N,AMO
3776856,(2017 NT6),N,AMO
3776857,(2017 NU6),N,AMO
3778541,(2017 NB7),N,APO
3838922,(2017 NC7),N,AMO
3776858,(2017 OA),Y,APO
3777454,(2017 OC),N,AMO
3777455,(2017 OD),N,AMO
3778066,(2017 OD1),N,AMO
3778064,(2017 OE1),N,APO
3778068,(2017 OF1),N,APO
3778065,(2017 OG1),N,AMO
3778067,(2017 OH1),N,APO
3778075,(2017 OL1),Y,APO
3778076,(2017 OM1),N,ATE
3778084,(2017 OO1),N,ATE
3778083,(2017 OP1),N,APO
3778542,(2017 OE7),N,APO
3778544,(2017 OF7),N,AMO
3778539,(2017 OG7),N,AMO
3778543,(2017 OH7),N,AMO
3778540,(2017 OJ7),N,APO
3778557,(2017 OL7),N,APO
3778620,(2017 OS18),N,AMO
3778622,(2017 OT18),N,AMO
3778624,(2017 OU18),N,ATE
3778621,(2017 OV18),N,AMO
3778623,(2017 OW18),N,AMO
3778625,(2017 OX18),N,AMO
3778653,(2017 OJ19),N,AMO
3778654,(2017 OK19),N,AMO
3778655,(2017 OL19),N,APO
3778656,(2017 OM19),N,APO
3778657,(2017 ON19),N,AMO
3778658,(2017 OO19),N,APO
3778659,(2017 OP19),Y,APO
3778660,(2017 OQ19),N,AMO
3778661,(2017 OR19),N,APO
3779044,(2017 OZ19),N,APO
3779049,(2017 OA20),N,APO
3779047,(2017 OB20),N,AMO
3779045,(2017 OC20),N,AMO
3779046,(2017 OE20),N,AMO
3779439,(2017 OU67),N,AMO
3779437,(2017 OV67),N,AMO
3779441,(2017 OW67),N,AMO
3779440,(2017 OX67),N,APO
3779438,(2017 OY67),N,AMO
3779444,(2017 OZ67),N,APO
3779443,(2017 OA68),N,AMO
3779446,(2017 OB68),N,AMO
3779470,(2017 OG68),N,AMO
3779469,(2017 OH68),N,AMO
3779468,(2017 OJ68),N,AMO
3779523,(2017 OL68),N,AMO
3780638,(2017 OP68),N,AMO
3780639,(2017 OQ68),N,AMO
3780641,(2017 OR68),N,AMO
3780667,(2017 OS68),N,AMO
3780665,(2017 OT68),N,AMO
3780808,(2017 OV68),N,AMO
3781351,(2017 OA69),N,AMO
3781353,(2017 OC69),N,AMO
3838905,(2017 OJ69),N,AMO
3779442,(2017 PE),N,APO
3779447,(2017 PF),N,AMO
3779445,(2017 PG),N,AMO
3779471,(2017 PQ24),N,APO
3779473,(2017 PS24),N,AMO
3779522,(2017 PW24),N,AMO
3779524,(2017 PX24),N,APO
3780632,(2017 PD25),N,APO
3780633,(2017 PK25),N,ATE
3780640,(2017 PR25),Y,APO
3780642,(2017 PS25),N,AMO
3780643,(2017 PT25),N,APO
3780645,(2017 PU25),N,AMO
3780644,(2017 PV25),N,APO
3780666,(2017 PK26),N,AMO
3780669,(2017 PL26),N,APO
3780672,(2017 PM26),N,APO
3780671,(2017 PN26),N,AMO
3780670,(2017 PO26),N,AMO
3780696,(2017 PV26),Y,APO
3780695,(2017 PW26),N,ATE
3780690,(2017 PX26),N,AMO
3780705,(2017 PY26),N,APO
3780693,(2017 PZ26),N,APO
3780691,(2017 PA27),N,AMO
3780694,(2017 PB27),N,AMO
3780692,(2017 PC27),N,AMO
3780731,(2017 PS30),N,AMO
3780674,(2017 QA),N,AMO
3780673,(2017 QB),N,AMO
3780699,(2017 QK),N,APO
3780704,(2017 QL),N,APO
3780706,(2017 QM),N,AMO
3780700,(2017 QN),N,APO
3780702,(2017 QO),N,APO
3780701,(2017 QP),N,AMO
3780703,(2017 QQ),N,ATE
3780698,(2017 QS),N,AMO
3780734,(2017 QN1),N,APO
3780732,(2017 QO1),N,ATE
3780742,(2017 QP1),N,APO
3780733,(2017 QQ1),N,ATE
3780736,(2017 QR1),N,APO
3780737,(2017 QS1),N,APO
3780735,(2017 QT1),N,APO
3780741,(2017 QU1),N,APO
3780738,(2017 QV1),N,APO
3780740,(2017 QW1),N,ATE
3780739,(2017 QX1),N,APO
3780765,(2017 QB2),N,ATE
3780767,(2017 QC2),N,APO
3780768,(2017 QD2),N,AMO
3780769,(2017 QE2),N,AMO
3780766,(2017 QF2),N,AMO
3780770,(2017 QG2),N,APO
3780777,(2017 QH2),N,AMO
3780778,(2017 QJ2),N,APO
3780771,(2017 QL2),N,AMO
3780774,(2017 QM2),N,AMO
3780775,(2017 QN2),N,APO
3780773,(2017 QO2),N,AMO
3780776,(2017 QP2),N,APO
3780786,(2017 QY2),N,APO
3780787,(2017 QZ2),N,AMO
3780784,(2017 QA3),N,APO
3780785,(2017 QB3),N,AMO
3780792,(2017 QC3),N,AMO
3780791,(2017 QD3),N,APO
3780790,(2017 QE3),N,APO
3780793,(2017 QF3),N,APO
3780789,(2017 QG3),N,AMO
3780788,(2017 QH3),N,AMO
3780805,(2017 QN16),N,AMO
3780804,(2017 QO16),N,AMO
3780806,(2017 QP16),N,APO
3780803,(2017 QQ16),N,APO
3780807,(2017 QR16),N,AMO
3780809,(2017 QS16),N,APO
3781006,(2017 QY16),N,APO
3781000,(2017 QZ16),N,APO
3780999,(2017 QA17),N,AMO
3781001,(2017 QB17),N,AMO
3781002,(2017 QC17),N,ATE
3781005,(2017 QD17),N,APO
3781034,(2017 QM17),N,AMO
3781021,(2017 QN17),N,AMO
3781020,(2017 QO17),N,APO
3781029,(2017 QQ17),N,APO
3781026,(2017 QR17),N,AMO
3781027,(2017 QS17),N,APO
3781025,(2017 QT17),N,APO
3781022,(2017 QU17),N,AMO
3781024,(2017 QV17),N,AMO
3781023,(2017 QW17),Y,ATE
3781041,(2017 QE18),N,APO
3781042,(2017 QF18),N,APO
3781047,(2017 QG18),N,APO
3781048,(2017 QH18),N,AMO
3781049,(2017 QJ18),N,AMO
3781043,(2017 QK18),N,ATE
3781046,(2017 QL18),N,AMO
3781044,(2017 QN18),N,APO
3781228,(2017 QO32),N,AMO
3781235,(2017 QP32),N,APO
3781233,(2017 QQ32),N,AMO
3781229,(2017 QR32),N,APO
3781231,(2017 QS32),N,AMO
3781230,(2017 QT32),N,APO
3781232,(2017 QU32),N,APO
3781234,(2017 QV32),N,APO
3781236,(2017 QW32),N,AMO
3781246,(2017 QG33),N,ATE
3781245,(2017 QH33),N,AMO
3781247,(2017 QJ33),N,AMO
3781249,(2017 QK33),N,AMO
3781250,(2017 QL33),Y,APO
3781248,(2017 QM33),N,APO
3781251,(2017 QN33),N,AMO
3781253,(2017 QP33),N,AMO
3781270,(2017 QT34),N,APO
3781269,(2017 QU34),N,APO
3781268,(2017 QV34),Y,APO
3781299,(2017 QW34),N,AMO
3781300,(2017 QX34),N,APO
3781301,(2017 QY34),Y,ATE
3781302,(2017 QZ34),N,AMO
3781303,(2017 QA35),N,AMO
3781304,(2017 QB35),N,ATE
3781308,(2017 QL35),N,AMO
3781307,(2017 QM35),N,AMO
3781315,(2017 QN35),N,APO
3781313,(2017 QO35),N,AMO
3781310,(2017 QP35),N,AMO
3781311,(2017 QQ35),N,ATE
3781312,(2017 QR35),N,AMO
3781316,(2017 QS35),N,AMO
3781314,(2017 QT35),N,AMO
3781309,(2017 QU35),N,AMO
3781317,(2017 QV35),N,AMO
3781330,(2017 QX35),N,APO
3781359,(2017 QC36),Y,ATE
3781318,(2017 RB),N,APO
3781319,(2017 RC),N,APO
3781329,(2017 RF),N,AMO
3781338,(2017 RK),N,AMO
3781339,(2017 RL),Y,AMO
3781341,(2017 RU),N,AMO
3781344,(2017 RV),Y,APO
3781372,(2017 RK1),N,AMO
3781370,(2017 RL1),N,AMO
3781371,(2017 RM1),N,APO
3781387,(2017 RT1),N,AMO
3781389,(2017 RU1),N,AMO
3781388,(2017 RV1),Y,APO
3781386,(2017 RW1),N,APO
3781390,(2017 RX1),N,AMO
3781403,(2017 RG2),N,APO
3781416,(2017 RJ2),N,APO
3781415,(2017 RK2),N,APO
3781402,(2017 RL2),N,AMO
3781405,(2017 RM2),N,AMO
3781409,(2017 RN2),N,AMO
3781410,(2017 RO2),N,APO
3781408,(2017 RP2),N,APO
3781404,(2017 RQ2),N,AMO
3781406,(2017 RS2),N,APO
3781407,(2017 RT2),N,AMO
3781412,(2017 RU2),N,APO
3781417,(2017 RV2),N,APO
3781411,(2017 RW2),N,APO
